代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
519190,万家双利债券,1.0813,-1.01%,-2.74%,-3.95%,-3.21%,2.08%,15.62%
519191,万家新利灵活配置混合,0.8707,-5.04%,-7.71%,-24.70%,-19.03%,-0.97%,12.80%
519193,万家消费成长,1.0740,-1.09%,-10.08%,-15.74%,-9.24%,--,7.62%
519195,万家品质,1.0642,-6.14%,-17.47%,-22.05%,-18.18%,17.61%,32.27%
519196,万家新兴蓝筹灵活配置混合,0.8312,-7.68%,-21.15%,-23.85%,-18.76%,--,22.49%
519197,万家颐达,1.0178,1.79%,0.22%,0.88%,0.72%,1.73%,--
519198,万家颐和保本混合,1.0473,4.85%,0.23%,1.29%,1.92%,3.40%,--
519199,万家家享纯债,1.0640,0.28%,1.06%,2.71%,4.36%,--,6.41%
519206,万家年年恒荣定开债A,1.0738,0.61%,1.75%,3.24%,5.28%,--,7.71%
519207,万家年年恒荣定开债C,1.0606,0.58%,1.64%,3.03%,4.33%,--,6.37%
519208,万家年年恒祥定开债A,1.0057,0.27%,0.98%,2.49%,4.56%,--,3.75%
519209,万家年年恒祥定开债C,1.0060,0.24%,0.87%,2.27%,4.13%,--,2.88%
519210,万家恒景18个月定开债A,,,,,,,
519211,万家恒景18个月定开债C,,,,,,,
519212,万家宏观择时多策略混合,0.9119,-5.95%,-7.63%,-23.64%,-15.55%,--,-9.11%
519220,海富通聚利债券,1.0053,0.45%,1.32%,2.69%,4.98%,--,7.60%
519221,海富通欣益混合C,1.2224,0.58%,19.32%,20.32%,23.80%,--,28.50%
519222,海富通欣益混合A,1.0653,0.66%,0.19%,1.09%,7.28%,--,12.01%
519223,海富通欣荣混合C,0.9370,0.98%,-9.11%,-10.10%,-10.10%,--,-6.42%
519224,海富通欣荣混合A,0.9375,0.99%,-9.11%,-10.52%,-10.31%,--,-6.37%
519225,海富通集利债券,1.0306,-2.71%,-8.98%,-14.07%,1.87%,--,2.87%
519226,海富通瑞利债券,1.0124,0.45%,1.33%,2.67%,4.97%,--,7.60%
519228,海富通欣享灵活配置混合C,1.0652,-0.28%,-0.77%,1.28%,7.71%,--,10.63%
519229,海富通欣享灵活配置混合A,1.0572,-0.27%,-0.93%,0.90%,6.90%,--,9.80%
519300,大成沪深300指数,0.8709,-2.11%,-9.18%,-17.36%,-18.33%,-6.35%,149.99%
519301,大成沪深300指数(后端),,,,,,,
519320,浦银安盛幸福聚利定开债A,1.0391,0.39%,0.97%,0.56%,2.34%,--,4.95%
519321,浦银安盛幸福聚利定开债C,1.0351,0.39%,0.87%,0.39%,1.96%,--,4.13%
519322,浦银安盛盛元纯债债券A,1.0276,0.62%,2.00%,3.21%,5.73%,--,10.78%
519323,浦银安盛盛元纯债债券C,1.0276,0.61%,1.92%,3.03%,5.36%,--,9.94%
519324,浦银安盛盛鑫定开债A,1.0592,0.85%,2.01%,3.30%,5.77%,--,9.58%
519325,浦银安盛盛鑫定开债C,1.0578,0.57%,2.32%,3.12%,5.07%,--,8.33%
519326,浦银安盛幸福聚益定开债A,1.0024,0.38%,1.55%,0.38%,1.75%,--,3.73%
519327,浦银安盛幸福聚益定开债C,1.0004,0.34%,1.45%,0.17%,1.35%,--,3.03%
519328,浦银安盛盛泰纯债债券A,1.0799,0.53%,1.22%,2.77%,4.58%,--,7.99%
519329,浦银安盛盛泰纯债债券C,1.0728,0.51%,1.13%,2.59%,4.22%,--,7.29%
519330,浦银安盛盛跃纯债债券A,1.0316,0.65%,1.78%,3.36%,5.79%,--,8.54%
519331,浦银安盛盛跃纯债债券C,1.0305,0.54%,1.66%,3.14%,5.35%,--,7.90%
519332,浦银安盛盛达纯债债券A,1.0235,0.65%,1.55%,3.73%,6.31%,--,9.73%
519333,浦银安盛盛达纯债债券C,1.0225,0.60%,1.45%,3.51%,5.93%,--,9.04%
519334,浦银安盛盛勤纯债债券A,1.0431,0.30%,0.75%,1.64%,3.00%,--,4.32%
519335,浦银安盛盛勤纯债债券C,1.0377,0.27%,0.66%,1.46%,2.63%,--,3.77%
519501,万家货币R,0.8241,0.26%,0.89%,1.87%,3.97%,10.62%,21.48%
519505,海富通货币A,0.7346,0.24%,0.74%,1.66%,3.68%,10.03%,55.31%
519506,海富通货币B,0.8000,0.26%,0.80%,1.78%,3.93%,10.82%,54.44%
519507,万家货币B,0.8235,0.26%,0.89%,1.87%,3.96%,10.59%,21.43%
519508,万家货币A,0.7580,0.24%,0.83%,1.75%,3.71%,9.79%,52.45%
519509,浦银货币A,0.7341,0.24%,0.76%,1.72%,3.87%,10.24%,32.18%
519510,浦银安盛货币B,0.8003,0.26%,0.82%,1.84%,4.12%,11.04%,34.61%
519511,万家日日薪货币A,0.6433,0.21%,0.77%,1.63%,3.68%,9.89%,20.82%
519512,万家日日薪货币B,0.7096,0.23%,0.83%,1.75%,3.93%,10.69%,22.02%
519513,万家日日薪货币R,,0.00%,0.00%,0.00%,0.00%,0.00%,4.46%
519516,浦银货币E,0.7345,0.24%,0.76%,1.71%,3.87%,10.24%,14.98%
519517,汇添富货币B,0.8538,0.27%,0.90%,1.96%,4.10%,10.66%,48.52%
519518,汇添富货币A,0.7898,0.25%,0.84%,1.84%,3.85%,9.87%,47.83%
519519,华泰柏瑞稳本增利债券A,1.0617,0.49%,1.02%,2.40%,5.19%,8.77%,55.34%
519566,浦银安盛日日盈货币A,0.6632,0.21%,0.66%,1.47%,3.41%,9.35%,16.44%
519567,浦银安盛日日盈货币B,0.7290,0.23%,0.72%,1.59%,3.65%,10.14%,17.72%
519568,浦银安盛日日盈货币D,0.6630,0.21%,0.66%,1.47%,3.41%,9.35%,15.53%
519588,交银货币A,0.5908,0.18%,0.63%,1.46%,3.36%,9.18%,44.94%
519589,交银货币B,0.6576,0.20%,0.69%,1.58%,3.61%,9.96%,44.78%
519601,海富通中国海外混合,1.6328,-8.71%,-19.38%,-20.45%,-15.65%,13.12%,90.30%
519602,海富通大中华混合(QDII),1.0570,-8.70%,-18.00%,-16.43%,-13.93%,22.95%,0.70%
519606,国泰金鑫,1.1499,-9.40%,-28.51%,-39.85%,-39.32%,-7.52%,15.60%
519610,银河旺利混合A,1.0265,0.49%,-1.53%,-1.34%,-0.06%,--,6.50%
519611,银河旺利混合C,1.0215,0.39%,-1.73%,-1.54%,-0.69%,--,5.52%
519612,银河旺利混合I,1.0144,0.40%,-1.65%,-1.36%,-0.35%,--,4.84%
519613,银河君尚混合A,,,,,,,
519614,银河君尚混合C,0.9761,0.14%,0.48%,0.16%,-6.16%,--,-2.54%
519615,银河君尚混合I,0.9906,0.19%,1.23%,1.01%,-5.16%,--,-1.09%
519616,银河君信混合A,1.0197,1.78%,-0.87%,0.16%,2.50%,--,7.38%
519617,银河君信混合C,1.0148,1.73%,-1.01%,-0.10%,1.98%,--,6.24%
519618,银河君信混合I,1.0009,0.00%,0.00%,0.00%,0.00%,--,0.00%
519619,银河君荣灵活配置混合A,1.0283,2.68%,-0.32%,-3.78%,-5.17%,--,2.33%
519620,银河君荣灵活配置混合C,1.0184,2.63%,-0.45%,-4.02%,-5.57%,--,1.34%
519621,银河君荣灵活配置混合I,0.9548,2.67%,-0.34%,-3.81%,-4.99%,--,-4.99%
519622,银河君怡债券,1.0106,0.44%,1.23%,2.42%,4.81%,--,7.72%
519623,银河君耀混合A,1.0016,0.85%,-2.98%,-2.05%,1.71%,--,5.99%
519624,银河君耀混合C,1.0004,0.84%,-3.02%,-2.11%,1.60%,--,5.86%
519625,银河君盛混合A,1.0015,0.49%,-0.65%,-1.19%,-2.31%,--,4.20%
519626,银河君盛混合C,0.9984,0.49%,-0.68%,-1.24%,-2.41%,--,3.91%
519627,银河君润混合A,1.0017,0.23%,0.13%,1.95%,4.24%,--,10.19%
519628,银河君润混合C,1.0018,0.22%,0.11%,1.90%,4.15%,--,11.33%
519629,银河睿利混合A,0.9560,0.63%,-4.50%,-5.28%,-7.86%,--,4.58%
519630,银河睿利混合C,0.9550,0.74%,-4.51%,-5.28%,-7.86%,--,4.48%
519631,银河君欣债券A,1.0950,0.32%,1.09%,2.09%,2.46%,--,19.86%
519632,银河君辉3个月定开债,1.0103,0.44%,1.17%,2.43%,4.50%,--,6.09%
519633,银河君腾混合A,1.0035,0.45%,10.60%,8.23%,-0.30%,--,3.46%
519634,银河君腾混合C,1.0105,0.27%,10.75%,8.52%,0.31%,--,4.07%
519640,银河鸿利混合A,1.0279,0.00%,0.00%,1.48%,1.88%,8.86%,8.20%
519641,银河鸿利混合C,1.0229,0.00%,-0.20%,1.19%,1.34%,7.01%,6.26%
519642,银河智造混合,1.0315,-1.80%,-16.96%,-19.03%,-15.20%,--,3.80%
519644,银河智联混合,0.8395,-2.32%,-12.03%,-12.76%,-11.38%,--,-15.90%
519646,银河鑫利混合I,1.0009,0.00%,-4.76%,-5.93%,-6.63%,--,0.10%
519647,银河鸿利混合I,1.0249,0.00%,-0.10%,1.38%,1.79%,--,7.12%
519648,银河泰利纯债I,1.0210,0.50%,0.65%,0.85%,0.25%,--,4.84%
519649,银河犇利灵活配置混合A,1.0840,-0.18%,12.47%,4.95%,6.61%,--,10.79%
519650,银河犇利灵活配置混合C,1.0780,-0.19%,11.62%,4.26%,6.02%,--,10.18%
519651,银河转型混合,0.4491,-4.48%,-18.84%,-23.42%,-25.21%,-43.51%,-55.20%
519652,银河鑫利混合A,1.0590,0.38%,-0.09%,-1.31%,-2.04%,7.53%,9.14%
519653,银河鑫利混合C,1.0620,0.28%,-0.28%,-1.67%,-2.57%,5.55%,7.13%
519654,银河丰利纯债债券,1.0334,0.00%,-0.31%,-0.80%,0.49%,6.35%,3.37%
519655,银河服务混合,0.8226,-1.20%,-12.15%,-12.53%,-13.17%,-0.48%,-17.60%
519656,银河灵活配置混合A,1.5947,-5.72%,-16.84%,-19.23%,-22.41%,-9.55%,60.00%
519657,银河灵活配置混合C,1.5572,-5.79%,-17.00%,-19.53%,-23.02%,-11.50%,56.20%
519660,银河增利债券A,1.6423,-0.06%,-0.12%,0.55%,1.73%,11.84%,64.30%
519661,银河增利债券C,1.6172,-0.12%,-0.25%,0.37%,1.38%,10.67%,61.80%
519662,银河岁岁回报债券A,1.7044,0.41%,1.67%,2.77%,4.34%,14.50%,70.60%
519663,银河岁岁回报债券C,1.6724,0.42%,1.58%,2.57%,3.97%,13.33%,67.50%
519664,银河美丽混合A,1.5698,0.39%,-14.77%,-15.45%,-7.49%,14.04%,87.71%
519665,银河美丽混合C,1.5199,0.31%,-14.98%,-15.87%,-8.44%,11.27%,80.37%
519666,银河银信添利债券B,1.0466,0.29%,0.98%,1.97%,3.04%,10.06%,82.34%
519667,银河银信添利债券A,1.0491,0.32%,1.09%,2.22%,3.50%,11.41%,68.73%
519668,银河成长混合,0.9854,-5.60%,-16.84%,-19.77%,-24.30%,-5.15%,260.59%
519669,银河领先债券,1.2012,0.50%,1.56%,2.86%,5.81%,16.22%,50.06%
519670,银河行业混合,1.1260,-4.50%,-18.66%,-23.42%,-25.25%,-20.33%,189.38%
519671,银河沪深300价值,1.4363,1.41%,-0.76%,-8.66%,-4.78%,28.35%,43.50%
519672,银河蓝筹混合,1.8155,-4.33%,-16.69%,-15.69%,-20.38%,9.44%,83.20%
519673,银河康乐股票,1.2175,-3.24%,-13.68%,-12.57%,-13.50%,-2.93%,22.40%
519674,银河创新成长混合,2.1276,-4.54%,-16.99%,-15.40%,-20.80%,0.13%,114.71%
519675,银河泰利纯债A,1.0271,0.51%,0.69%,0.91%,0.74%,9.01%,47.49%
519676,银河强化债券,1.0557,0.67%,0.67%,1.64%,2.52%,12.64%,67.73%
519677,银河定投宝腾讯济安指数,1.3131,-5.13%,-10.62%,-23.17%,-28.91%,-15.07%,31.30%
519678,银河消费混合,1.3013,-3.14%,-17.34%,-17.96%,-24.72%,-28.50%,29.70%
519679,银河主题混合,2.6106,-1.09%,-17.30%,-20.41%,-23.82%,-15.63%,207.85%
519680,交银增利债券A/B,1.0239,0.81%,2.31%,3.23%,4.85%,6.02%,82.39%
519681,交银增利债券A/B(后端),,,,,,,
519682,交银增利债券C,1.0141,0.76%,2.20%,3.00%,4.39%,4.67%,74.24%
519683,交银双利债券A/B,1.1645,0.00%,-0.94%,-1.02%,-1.61%,-3.81%,53.87%
519684,交银双利债券A/B(后端),,,,,,,
519685,交银双利债券C,1.1284,-0.09%,-1.06%,-1.23%,-2.00%,-4.98%,49.19%
519686,交银180治理联接,1.1489,0.97%,-0.69%,-9.46%,-10.23%,3.98%,14.90%
519687,交银180治理联接(后端),,,,,,,
519688,交银精选混合,0.5480,-4.71%,-12.07%,-17.24%,-11.17%,21.62%,469.84%
519689,交银精选混合(后端),,,,,,,
519690,交银稳健配置混合A,1.2005,-3.93%,-10.28%,-16.63%,-13.36%,19.34%,405.02%
519691,交银稳健配置混合A(后端),,,,,,,
519692,交银成长混合A,3.2678,-1.17%,-13.75%,-14.21%,-26.65%,-19.89%,318.90%
519693,交银成长混合A(后端),,,,,,,
519694,交银蓝筹混合,0.8817,0.01%,-4.84%,-10.86%,-9.46%,6.01%,12.16%
519695,交银蓝筹混合(后端),,,,,,,
519696,交银环球精选混合(QDII),1.8543,-3.67%,-0.93%,2.95%,4.24%,30.75%,144.87%
519697,交银优势行业混合,2.8622,-6.37%,-12.35%,-7.67%,3.02%,47.11%,259.35%
519698,交银先锋混合,1.0346,-12.49%,-16.18%,-21.37%,-18.70%,-20.48%,36.79%
519699,交银先锋混合(后端),,,,,,,
519700,交银主题优选混合,1.0126,-5.25%,-8.84%,-15.55%,-9.98%,20.76%,96.28%
519701,交银主题优选混合(后端),,,,,,,
519702,交银趋势混合,1.1844,0.51%,-13.83%,-14.27%,-12.49%,24.35%,71.97%
519703,交银趋势混合(后端),,,,,,,
519704,交银先进制造混合,1.6283,-2.81%,-4.88%,-13.69%,-14.91%,29.03%,164.64%
519705,交银先进制造混合(后端),,,,,,,
519706,交银深证300联接,1.3414,-1.83%,-13.20%,-21.58%,-20.27%,4.20%,34.10%
519707,交银深证300联接(后端),,,,,,,
519709,交银全球资源混合(QDII),1.4896,-5.00%,-16.02%,-15.41%,-6.77%,16.79%,43.13%
519710,交银策略回报灵活配置混合,1.1271,-0.35%,-15.40%,-14.24%,-13.52%,38.10%,59.06%
519712,交银阿尔法核心混合,1.8115,-6.49%,-12.86%,-8.29%,2.92%,51.69%,166.21%
519713,交银阿尔法核心混合(后端),,,,,,,
519714,交银消费新驱动股票,0.9187,-1.17%,-11.46%,-14.33%,-7.76%,28.44%,133.81%
519716,交银理财21天债券A,0.7945,0.26%,0.96%,2.00%,4.19%,10.85%,25.04%
519717,交银21天B,0.8738,0.29%,1.03%,2.14%,4.50%,11.16%,23.90%
519718,交银纯债债券发起A,1.0692,1.04%,2.39%,3.98%,5.94%,5.61%,25.74%
519719,交银纯债债券发起A(后端),,,,,,,
519720,交银纯债债券发起C,1.0582,1.15%,2.32%,3.82%,5.68%,4.38%,22.34%
519721,交银60天A,0.9502,0.30%,0.97%,2.05%,4.28%,9.85%,20.60%
519722,交银60天B,1.0297,0.32%,1.05%,2.20%,4.59%,10.23%,18.83%
519723,交银双轮动债券A/B,1.0772,0.65%,1.99%,3.74%,6.35%,12.36%,31.50%
519724,交银双轮动债券A/B(后端),,,,,,,
519725,交银双轮动债券C,1.0762,0.65%,1.99%,3.64%,6.04%,10.70%,28.03%
519726,交银荣祥保本混合,1.0610,6.10%,0.38%,1.43%,2.71%,4.64%,10.53%
519727,交银成长30混合,0.7564,-5.46%,-14.09%,-21.85%,-27.36%,-23.59%,9.27%
519728,交银成长30混合(后端),,,,,,,
519729,交银增强收益债券,1.2425,0.24%,-0.56%,-2.05%,-1.66%,5.25%,39.75%
519730,交银定期支付月月丰债券A,1.3635,0.29%,-0.44%,-1.94%,-1.45%,6.32%,36.30%
519731,交银定期支付月月丰债券C,1.3345,0.30%,-0.52%,-2.13%,-1.91%,4.96%,33.30%
519732,交银定期支付双息平衡混合,2.6086,-6.29%,-12.16%,-14.29%,1.00%,55.61%,162.20%
519733,交银强化回报债券A/B,0.9794,0.20%,-0.61%,-2.68%,-2.10%,-2.76%,18.14%
519734,交银强化回报债券A/B(后端),,,,,,,
519735,交银强化回报债券C,0.9694,0.21%,-0.72%,-2.91%,-2.61%,-4.21%,15.90%
519736,交银新成长混合,1.7256,-4.73%,-11.90%,-17.08%,-11.31%,33.16%,109.73%
519737,交银新成长混合(后端),,,,,,,
519738,交银周期回报灵活配置混合A,1.2121,0.33%,0.75%,1.33%,4.72%,19.88%,58.34%
519739,交银周期回报灵活配置混合A(后端),,,,,,,
519740,交银丰盈收益债券A,1.0581,0.19%,0.47%,1.15%,2.82%,10.38%,25.39%
519743,交银丰润收益债券A,1.0334,0.11%,0.68%,2.07%,4.88%,11.47%,21.39%
519745,交银丰润收益债券C,1.0280,0.07%,0.15%,1.43%,1.23%,6.29%,15.22%
519746,交银丰享收益债券A,1.9972,0.40%,0.94%,1.98%,4.13%,--,108.25%
519748,交银丰享收益债券C,1.0431,0.38%,0.87%,1.74%,3.75%,9.79%,19.34%
519752,交银新回报灵活配置混合A,1.1530,0.70%,0.09%,0.88%,3.79%,15.94%,17.33%
519753,交银安心收益债券,1.0121,0.00%,-1.08%,-0.39%,1.71%,5.98%,1.00%
519755,交银多策略回报灵活配置混合A,1.1737,0.69%,-1.43%,0.51%,2.62%,18.11%,17.40%
519756,交银国企改革灵活配置混合,0.8329,-4.38%,-8.40%,-17.27%,-25.72%,-16.26%,-17.10%
519759,交银周期回报灵活配置混合C,1.2311,0.24%,1.07%,1.57%,4.92%,--,30.46%
519760,交银新回报灵活配置混合C,3.9795,0.71%,0.05%,1.43%,264.92%,--,297.64%
519761,交银多策略回报灵活配置混合C,1.1747,0.69%,-1.26%,1.12%,3.07%,--,17.27%
519762,交银裕通纯债债券A,1.0252,0.69%,2.03%,3.81%,6.50%,--,7.03%
519763,交银裕通纯债债券C,1.0242,0.79%,1.95%,3.65%,6.14%,--,5.82%
519764,交银卓越回报灵活配置混合A,,,,,,,
519765,交银卓越回报灵活配置混合C,,,,,,,
519766,交银荣鑫保本混合,1.0650,6.50%,0.19%,1.14%,2.31%,4.41%,--
519767,交银科技创新灵活配置混合,0.8830,-12.56%,-15.57%,-18.07%,-11.07%,--,-10.72%
519768,交银优选回报灵活配置混合A,1.0620,0.66%,0.57%,2.08%,4.27%,--,12.41%
519769,交银优选回报灵活配置混合C,1.0570,0.76%,0.57%,2.09%,4.20%,--,11.91%
519770,交银优择回报灵活配置混合A,1.0490,0.67%,0.57%,2.19%,4.39%,--,12.63%
519771,交银优择回报灵活配置混合C,1.0610,0.76%,2.21%,3.77%,6.00%,--,13.95%
519772,交银新生活力灵活配置混合,1.2906,-7.41%,-15.91%,-18.50%,-0.54%,--,30.00%
519773,交银数据产业灵活配置混合,0.6641,-12.19%,-16.29%,-23.88%,-21.72%,--,-33.70%
519776,交银裕盈纯债债券A,1.0842,0.65%,2.17%,3.63%,5.85%,--,8.50%
519777,交银裕盈纯债债券C,1.0902,0.46%,1.96%,4.71%,6.76%,--,9.00%
519778,交银经济新动力混合,0.9197,-5.19%,-10.75%,-21.06%,-19.26%,--,-6.93%
519779,交银沪港深价值精选混合,1.0214,-0.29%,-9.60%,-12.76%,-11.17%,--,10.68%
519781,交银领先回报混合,1.1921,0.08%,5.12%,5.87%,8.97%,--,19.00%
519782,交银裕隆纯债债券A,1.0960,0.58%,2.12%,3.51%,6.14%,--,9.64%
519783,交银裕隆纯债债券C,1.0953,0.72%,2.25%,4.18%,6.62%,--,9.57%
519784,交银境尚收益债券A,1.0654,0.40%,2.31%,3.91%,5.80%,--,7.50%
519785,交银境尚收益债券C,1.0607,0.34%,2.14%,3.58%,5.16%,--,6.45%
519786,交银裕利纯债债券A,1.0120,0.44%,1.23%,2.39%,4.75%,--,8.12%
519787,交银裕利纯债债券C,1.0728,0.41%,1.12%,2.18%,4.33%,--,7.31%
519800,华夏保证金理财货币A,0.5748,0.17%,0.61%,1.58%,3.39%,8.70%,19.82%
519801,华夏保证金理财货币B,0.7344,0.22%,0.76%,1.88%,4.00%,10.64%,23.64%
519808,嘉实保证金场内申赎货币A,0.3594,0.13%,0.57%,1.41%,3.17%,8.34%,16.53%
519809,嘉实保证金理财场内货币B,0.5213,0.17%,0.72%,1.72%,3.79%,10.28%,19.93%
519858,广发现金宝场内货币A,0.6757,0.18%,0.67%,1.50%,3.36%,9.17%,17.73%
519859,广发现金宝场内货币B,0.8428,0.23%,0.82%,1.81%,4.00%,11.20%,21.27%
519878,国寿安保场内实时申赎货币A,0.5220,0.17%,0.56%,1.39%,3.18%,9.01%,12.93%
519879,国寿安保场内实时申赎货币B,0.6574,0.21%,0.69%,1.64%,3.70%,10.67%,15.24%
519888,汇添富收益快线货币A,0.5911,0.20%,0.63%,1.44%,3.10%,8.44%,19.62%
519889,汇添富收益快线货币B,0.7124,0.25%,0.78%,1.74%,3.72%,10.39%,23.94%
519898,大成现金宝货币A,2.9246,0.20%,0.62%,1.48%,3.28%,8.66%,19.29%
519899,大成现金宝货币B,3.0847,0.25%,0.77%,1.78%,3.89%,10.66%,23.24%
519908,华夏兴华混合A,1.3758,-4.45%,-12.64%,-19.63%,-26.14%,-15.14%,39.60%
519909,华安安顺混合,1.4352,-2.84%,-6.99%,-11.40%,-11.78%,4.81%,43.80%
519915,富国消费主题混合,0.9927,-1.78%,-15.03%,-10.76%,-7.18%,-17.08%,-8.38%
519918,华夏兴和混合,1.2005,-2.97%,-14.97%,-17.69%,-23.90%,-20.66%,21.00%
519929,长信电子信息行业量化混合,0.5838,-7.72%,-19.51%,-28.80%,-37.26%,--,-41.40%
519931,长信港股通指数,--,-1.57%,-7.97%,-8.94%,-6.61%,--,13.10%
519933,长信利发债券,1.0100,0.23%,0.19%,0.31%,-0.27%,--,0.95%
519935,长信创新驱动股票,0.9947,-1.59%,-12.43%,-18.61%,-14.32%,--,-0.70%
519937,长信先锐债券,0.9821,0.30%,-0.58%,-1.04%,-0.37%,--,-1.65%
519939,长信海外收益一年定开债人民币,,,,,,,
519940,长信富全纯债一年定开债C,1.0438,0.69%,0.97%,2.07%,3.10%,--,5.53%
519941,长信富全纯债一年定开债A,1.0472,0.73%,1.08%,2.29%,3.53%,--,6.69%
519942,长信富泰纯债一年定开债C,1.0381,0.82%,-0.07%,1.14%,3.72%,--,4.98%
519943,长信富泰纯债一年定开债A,1.0439,0.86%,0.04%,1.36%,4.16%,--,5.99%
519944,长信富安纯债一年定开债C,1.0430,0.88%,2.05%,2.67%,4.77%,--,12.07%
519945,长信富安纯债一年定开债A,1.0525,0.93%,2.16%,2.88%,5.30%,--,13.54%
519947,长信利保债券,0.8923,-4.55%,-2.81%,-8.62%,-8.74%,--,-10.69%
519949,长信利信灵活配置混合,0.9145,-3.58%,-7.66%,-9.66%,-9.44%,--,-2.92%
519951,长信利泰灵活配置混合,1.0149,-0.40%,-0.62%,1.23%,1.94%,--,3.88%
519953,长信富海纯债一年定开债C,1.0287,0.16%,1.15%,2.07%,3.29%,10.45%,10.44%
519955,长信富民纯债一年定开债C,0.9888,-1.12%,-1.35%,-1.38%,-0.03%,7.88%,8.20%
519956,长信睿进混合C,0.7340,-1.55%,-4.88%,-5.54%,-21.32%,-29.06%,-26.51%
519957,长信睿进混合A,0.7690,-1.48%,-4.69%,-5.16%,-19.53%,-25.95%,-22.99%
519959,长信多利混合,1.0295,-0.68%,-11.50%,-8.00%,-7.50%,2.20%,2.40%
519960,长信利广混合C,0.9043,-16.04%,-18.20%,-24.56%,-23.34%,--,-10.08%
519961,长信利广混合A,0.9550,-15.94%,-17.60%,-23.42%,-20.34%,-5.61%,-5.04%
519962,长信利盈混合C,1.1181,-1.10%,-0.97%,-3.68%,1.65%,--,11.92%
519963,长信利盈混合A,1.1308,-1.09%,-0.95%,-3.58%,-3.74%,12.19%,13.20%
519965,长信量化多策略股票A,0.9708,-1.41%,-11.67%,-19.54%,-26.12%,4.72%,-2.40%
519967,长信利富债券,0.9448,-3.01%,-3.09%,-6.87%,-7.88%,-5.40%,-5.49%
519969,长信新利灵活配置混合,1.0760,0.25%,-0.34%,-1.08%,0.68%,-6.15%,19.00%
519971,长信改革红利混合,1.0966,0.18%,-1.70%,-1.70%,-1.62%,9.93%,38.19%
519972,长信纯债一年定开债C,1.0384,0.88%,2.06%,2.51%,4.68%,12.78%,38.88%
519973,长信纯债一年定开债A,1.0422,0.93%,2.18%,2.73%,5.15%,14.20%,41.71%
519975,长信量化中小盘股票,0.6553,-5.72%,-17.42%,-24.43%,-33.77%,-11.31%,-9.53%
519976,长信可转债债券C,1.1720,-2.04%,-2.04%,-7.87%,-9.20%,-7.92%,119.52%
519977,长信可转债债券A,1.1984,-2.01%,-1.92%,-7.66%,-8.79%,-6.70%,131.66%
519979,长信内需成长混合A,1.2329,-1.91%,-17.41%,-17.19%,-18.73%,3.59%,113.80%
519981,长信美国标普100,1.3261,-3.30%,2.71%,11.70%,6.97%,30.07%,88.01%
519983,长信量化先锋混合A,1.1523,-2.61%,-14.61%,-21.88%,-27.69%,1.90%,77.82%
519985,长信纯债壹号债券A,1.1628,0.61%,0.90%,1.78%,3.94%,10.55%,42.86%
519986,长信恒利优势混合(后端),,,,,,,
519987,长信恒利优势混合,0.8314,-5.45%,-15.45%,-20.23%,-20.21%,-13.30%,11.51%
519989,长信利丰债券C,1.2610,-2.78%,-3.72%,-5.42%,-6.39%,-1.31%,103.22%
519990,长信双利优选混合A(后端),,,,,,,
519991,长信双利优选混合A,1.1412,-4.99%,-17.84%,-16.23%,-17.62%,-5.66%,109.55%
519992,长信增利动态策略混合(后端),,,,,,,
519993,长信增利动态策略混合,0.7861,-4.43%,-12.78%,-22.02%,-28.19%,-15.92%,162.73%
519994,长信金利趋势混合(后端),,,,,,,
519995,长信金利趋势混合,0.3919,-3.96%,-13.57%,-18.14%,-22.41%,-14.08%,132.46%
519996,长信银利精选混合(后端),,,,,,,
519997,长信银利精选混合,0.8547,-2.62%,-9.61%,-15.84%,-15.00%,13.78%,314.69%
519998,长信利息收益货币B,0.9758,0.23%,0.70%,1.61%,3.74%,10.80%,35.13%
519999,长信利息收益货币A,0.9511,0.21%,0.64%,1.48%,3.49%,10.00%,56.97%
530001,建信恒久价值混合,0.6172,-1.98%,-11.84%,-17.44%,-23.50%,-26.37%,239.64%
530002,建信货币A,0.7467,0.24%,0.82%,1.85%,3.98%,9.97%,49.68%
530003,建信优选成长混合A,1.5866,-1.88%,-10.36%,-14.10%,-17.88%,-2.43%,268.22%
530005,建信优化配置,1.0817,-1.63%,-12.05%,-17.58%,-22.58%,-17.14%,64.81%
530006,建信核心精选混合,1.2940,-1.75%,-13.15%,-15.26%,-17.93%,-15.92%,168.32%
530008,建信稳定增利债券C,1.6643,0.67%,0.97%,1.96%,2.59%,5.92%,110.35%
530009,建信增强债券A,1.5554,0.58%,-0.83%,-1.39%,-3.17%,3.93%,73.66%
530010,建信责任联接,1.6344,1.10%,-0.48%,-8.45%,-7.22%,14.49%,63.40%
530011,建信内生动力混合,1.2963,0.08%,-10.03%,-12.47%,-11.06%,5.24%,53.46%
530012,建信积极配置混合,1.8585,-1.69%,-8.05%,-10.95%,-16.76%,-2.05%,98.85%
530014,建信双周理财A,0.8183,0.26%,0.91%,1.95%,4.19%,10.62%,26.58%
530015,建信深证基本面60ETF联接A,1.5619,-1.00%,-8.67%,-18.35%,-15.62%,26.32%,56.15%
530016,建信恒稳价值,1.8621,0.65%,-8.48%,-10.95%,-9.60%,4.95%,101.19%
530017,建信双息红利债券A,1.0901,0.55%,0.92%,-1.18%,-3.88%,1.04%,72.60%
530018,建信深证100增强,1.3134,-4.39%,-17.70%,-25.28%,-24.93%,-0.37%,31.23%
