代码,名称,当前,近1月,近3月,近6月,近1年,近3年,成立来
164705,汇添富恒生指数分级,1.1339,-0.70%,-4.95%,-5.89%,-4.20%,25.02%,24.69%
164808,工银四季收益债券(LOF),1.0380,0.91%,1.91%,2.82%,4.05%,8.85%,72.20%
164809,工银中证500分级,0.9146,-7.98%,-15.63%,-25.81%,-31.66%,-32.19%,3.19%
164810,工银纯债定开债,1.0191,0.59%,0.20%,0.89%,2.62%,6.42%,28.86%
164811,工银中证京津冀协同发展指数A,--,-11.25%,-12.43%,-14.23%,-16.14%,-0.95%,32.62%
164814,工银双债增强债券,0.9533,-0.73%,-1.24%,-6.02%,-4.90%,-3.06%,34.28%
164818,工银中证传媒指数分级,0.7817,-10.93%,-23.25%,-35.72%,-46.33%,-62.75%,-79.15%
164819,工银中证环保产业指数分级,0.6805,-9.45%,-19.58%,-36.31%,-43.95%,-46.37%,-53.86%
164820,工银中证高铁产业指数分级,0.6833,-0.93%,2.26%,-15.97%,-30.07%,-42.65%,-55.89%
164821,工银中证新能源指数分级,0.7103,-7.31%,-17.66%,-34.36%,-42.64%,-40.23%,-51.54%
164824,工银印度基金人民币,--,-9.42%,-13.10%,--,--,--,-12.79%
164825,工银中证京津冀协同发展指数C,--,-11.25%,-12.47%,--,--,--,-12.50%
164902,交银信用添利债券(LOF),1.3881,0.64%,1.28%,2.28%,4.72%,11.23%,60.92%
164903,交银信用添利债券(LOF)(后端),,,,,,,
164905,交银国证新能源指数分级,0.8225,-7.22%,-17.54%,-31.21%,-40.81%,-31.53%,-44.89%
164906,交银中证海外中国互联网指数,1.1244,-7.75%,-23.81%,-22.04%,-21.99%,37.52%,10.70%
164907,交银中证互联网金融指数分级,0.6676,-9.76%,-14.40%,-27.84%,-33.45%,-42.93%,-54.63%
164908,交银中证环境治理(LOF),0.4762,-11.99%,-22.82%,-39.54%,-51.77%,-54.05%,-52.30%
165309,建信沪深300,1.0141,-1.19%,-7.85%,-15.80%,-15.35%,0.49%,1.33%
165310,建信双利分级,1.3171,-1.87%,-10.31%,-16.62%,-16.24%,11.15%,51.85%
165311,建信信用增强债券(LOF)A,1.2549,-0.48%,-1.80%,-3.90%,-6.47%,-4.12%,44.95%
165312,建信央视50,0.7745,-1.67%,-12.53%,-17.58%,-13.76%,30.69%,74.42%
165313,建信优势动力混合(LOF),1.1254,-3.91%,-13.02%,-15.68%,-25.82%,-15.30%,12.90%
165314,建信信用增强债券(LOF)C,1.2348,-0.48%,-1.82%,-4.03%,-6.78%,-4.99%,18.36%
165317,建信丰裕多策略灵活配置混合,0.9002,1.41%,-2.60%,-9.06%,-16.04%,--,-11.43%
165508,信诚深度价值混合(LOF),1.3823,0.29%,-13.31%,-24.74%,-28.04%,-13.80%,38.10%
165509,信诚增强债券,1.1103,0.27%,0.54%,0.82%,4.04%,8.99%,70.39%
165510,信诚金砖四国,0.7044,-3.37%,-8.14%,-14.85%,-19.25%,0.15%,-31.20%
165511,信诚中证500指数分级,0.8971,-7.97%,-15.64%,-26.09%,-32.79%,-21.39%,11.57%
165512,信诚新机遇混合(LOF),1.9075,-0.47%,-6.75%,-11.23%,-10.95%,15.67%,125.21%
165513,信诚全球商品主题,0.5181,2.45%,6.60%,12.08%,18.16%,-2.53%,-49.90%
165515,信诚沪深300指数分级,0.7566,-1.17%,-7.34%,-15.32%,-15.61%,2.35%,26.69%
165516,信诚周期轮动混合(LOF),1.5540,-2.76%,-15.92%,-23.44%,-26.36%,-14.44%,93.54%
165517,信诚双盈债券(LOF),0.7882,0.64%,1.42%,1.81%,3.68%,13.51%,106.93%
165519,信诚中证800医药指数分级,0.7961,-5.46%,-20.08%,-19.68%,-10.48%,6.31%,36.35%
165520,信诚中证800有色指数分级,0.8143,-3.10%,-15.56%,-29.46%,-36.27%,-6.11%,-17.89%
165521,信诚中证800金融指数分级,0.8786,0.69%,0.57%,-10.68%,-14.54%,3.61%,52.39%
165522,信诚中证TMT产业指数分级,0.8123,-12.22%,-20.31%,-33.34%,-38.64%,-39.98%,-27.98%
165523,信诚中证信息安全指数分级,0.9110,-13.93%,-18.55%,-31.94%,-33.19%,-43.55%,-61.90%
165524,信诚中证智能家居指数分级,0.8766,-12.21%,-20.89%,-32.32%,-39.97%,-45.69%,-63.66%
165525,信诚中证基建工程指数LOF,0.7871,-1.38%,-1.38%,-21.38%,-34.58%,-20.56%,-20.64%
165526,信诚新旺混合(LOF)A,1.1168,0.81%,-3.30%,-3.71%,-1.50%,11.28%,11.50%
165527,信诚新旺混合(LOF)C,1.0692,0.85%,-3.26%,-3.70%,-1.57%,--,6.80%
165528,信诚鼎利,0.7754,-5.71%,-14.16%,-18.91%,-28.35%,--,-22.40%
165530,信诚惠泽,1.0226,0.59%,2.41%,3.39%,8.05%,--,8.54%
165531,信诚多策略灵活配置混合,0.8971,-0.55%,-5.72%,-10.63%,-11.16%,--,-10.37%
165707,诺德深证300指数分级,0.7102,-6.83%,-17.46%,-28.38%,-33.43%,-31.09%,5.92%
165806,东吴沪深300A,0.9828,-2.27%,-9.19%,-22.13%,-24.06%,-14.92%,-1.73%
165807,东吴鼎利债券(LOF),0.9201,-9.88%,-8.45%,-8.81%,-12.54%,1.91%,19.34%
165809,东吴转债,0.9527,-0.73%,-2.16%,-6.66%,-11.82%,-23.96%,-28.98%
165810,东吴沪深300C,0.9828,-2.27%,-9.61%,--,--,--,-9.61%
166001,中欧新趋势混合A,0.8739,-6.34%,-16.91%,-18.86%,-18.37%,8.18%,71.80%
166002,中欧新蓝筹混合A,0.9508,-4.98%,-13.68%,-15.37%,-14.12%,7.43%,220.84%
166005,中欧价值发现混合A,1.7059,-3.25%,-12.31%,-14.57%,-12.31%,25.44%,137.08%
166006,中欧行业成长混合(LOF)A,0.9254,-2.55%,-15.02%,-17.88%,-14.92%,11.63%,29.04%
166007,中欧互通精选混合A,1.1704,-0.93%,-8.02%,-15.37%,-14.90%,-1.35%,22.21%
166008,中欧增强回报债券(LOF)A,1.0722,0.72%,1.96%,3.21%,5.50%,13.72%,58.85%
166009,中欧新动力混合(LOF)A,1.3691,-1.81%,-11.60%,-14.30%,-17.79%,5.27%,128.14%
166010,中欧鼎利债券,1.0340,0.09%,-1.08%,-0.42%,1.71%,7.67%,48.22%
166011,中欧盛世成长混合(LOF)A,1.0560,-7.18%,-10.54%,-17.67%,-18.64%,-3.03%,161.99%
166012,中欧信用增利债券(LOF)C,1.0610,0.50%,-1.57%,-2.00%,0.54%,3.99%,32.30%
166014,中欧货币A,0.6552,0.21%,0.70%,1.59%,3.58%,9.71%,23.33%
166015,中欧货币B,0.7212,0.23%,0.76%,1.71%,3.83%,10.51%,25.06%
166016,中欧纯债债券(LOF)C,1.1331,0.80%,0.53%,-0.70%,1.34%,5.32%,42.58%
166019,中欧价值智选混合A,1.5420,-1.08%,-7.27%,-4.64%,-6.57%,-3.68%,85.13%
166020,中欧成长优选混合A,0.9106,-4.46%,-11.48%,-17.74%,-15.44%,-2.71%,23.27%
166021,中欧纯债添利分级债券,1.0442,0.29%,2.05%,3.05%,5.23%,1.73%,26.44%
166022,中欧纯债添利分级债券A,,,,,,,
166023,中欧瑞丰灵活配置混合A,0.8237,-4.23%,-14.34%,-16.73%,-20.02%,--,-17.72%
166024,中欧恒利三年定期开放混合,0.8526,-3.83%,-13.16%,-16.03%,--,--,-14.91%
166105,信达澳银鑫安债券,0.9286,-3.24%,-3.44%,-3.85%,-4.44%,-3.14%,6.31%
166301,华商新趋势优选灵活配置混合,2.1263,-7.20%,-15.76%,-16.61%,-7.52%,8.35%,112.80%
166401,浦银安盛稳健增利债券C,1.0731,0.47%,1.70%,1.90%,2.48%,10.96%,46.40%
166402,浦银沪港深基本面100指数,--,0.33%,-1.34%,-4.51%,-4.32%,--,2.37%
166801,浙商聚潮新思维,1.5095,-3.85%,-10.15%,-12.91%,-15.28%,-4.72%,118.10%
166802,浙商沪深300指数增强,1.0786,-1.74%,-8.59%,-17.93%,-17.97%,-3.86%,23.86%
166902,民生加银平稳增利A,1.0369,0.50%,2.02%,3.11%,5.76%,16.53%,49.81%
166903,民生加银平稳增利C,1.0344,0.47%,1.90%,2.91%,5.33%,15.06%,46.33%
166904,民生加银平稳添利债券A,1.0612,0.57%,1.82%,2.79%,5.36%,16.16%,47.35%
166905,民生加银平稳添利债券C,1.0582,0.57%,1.83%,2.70%,5.07%,14.91%,44.48%
167001,平安大华鼎泰混合(LOF),0.6125,-3.33%,-10.79%,-17.57%,-33.52%,--,-38.43%
167002,平安大华鼎越混合,0.7970,-2.57%,-7.18%,-13.97%,-18.46%,--,-19.99%
167003,平安大华鼎弘混合,1.0107,-0.44%,-1.93%,-1.81%,-0.92%,--,1.08%
167301,方正富邦保险主题指数分级,1.1352,3.94%,3.65%,-5.18%,-7.14%,28.57%,19.18%
167501,安信宝利债券(LOF),1.1971,0.59%,2.84%,4.45%,7.45%,17.24%,44.60%
167503,安信一带一路分级,0.9770,-1.61%,-0.31%,-14.61%,-21.70%,-28.20%,-58.07%
167601,国金沪深300指数增强,0.8310,-2.76%,-13.50%,-19.39%,-19.74%,-1.84%,40.85%
167702,德邦量化优选股票(LOF)A,1.0018,-2.09%,-8.82%,-15.16%,-12.68%,--,0.54%
167703,德邦量化优选股票(LOF)C,0.9921,-2.12%,-8.89%,-15.28%,-13.04%,--,-0.44%
167705,德邦量化新锐股票A,0.7815,-4.00%,-13.07%,-21.39%,--,--,-21.39%
167706,德邦量化新锐股票C,0.7803,-4.01%,-13.12%,-21.51%,--,--,-21.51%
168001,国寿安保中证养老产业指数分级,0.9192,-6.13%,-19.75%,-25.49%,-25.97%,-28.60%,-37.38%
168002,国寿安保策略精选混合(LOF),0.9424,-0.35%,-2.14%,-3.84%,-5.06%,--,-5.05%
168101,九泰锐智定增混合,0.8781,-6.11%,-18.89%,-26.14%,-28.14%,4.95%,5.47%
168102,九泰锐富事件驱动混合,0.8271,-4.50%,-14.81%,-19.30%,-21.70%,--,-16.69%
168103,九泰锐益定增混合,0.8236,-4.31%,-13.31%,-17.98%,-20.21%,--,-17.90%
168104,九泰锐丰灵活配置混合(LOF),0.9108,-5.94%,-7.45%,-9.94%,-12.93%,--,-6.83%
168105,九泰泰富定增混合,0.8428,-5.50%,-10.52%,-16.33%,-20.88%,--,-15.59%
168106,九泰锐华混合A,0.8800,-2.11%,-4.73%,-4.96%,-10.62%,--,-11.99%
168107,九泰锐华混合C,0.8721,-2.15%,-4.84%,-5.19%,-11.06%,--,-12.78%
168108,九泰锐诚混合,0.9494,-2.14%,-8.20%,-7.61%,-4.58%,--,-3.59%
168201,中融一带一路分级,0.9093,-1.73%,-0.66%,-15.82%,-24.27%,-28.86%,-60.52%
168203,中融国证钢铁行业指数分级,0.7238,0.83%,-2.82%,-11.80%,-21.13%,-15.42%,-53.84%
168204,中融中证煤炭指数分级,0.9290,4.86%,1.75%,-10.23%,-26.31%,-11.35%,-35.20%
168205,中融中证银行指数分级,0.8245,2.48%,3.77%,-6.46%,-7.53%,11.30%,-10.29%
168301,东海祥龙混合(LOF),0.8352,-2.90%,-5.76%,-10.07%,-17.48%,--,-16.24%
168401,红土创新定增灵活配置混合,0.9685,-0.74%,-3.31%,-6.05%,-4.74%,--,-2.93%
168501,北信瑞丰产业升级,0.8249,-5.59%,-9.72%,-13.98%,-17.57%,--,-17.11%
168601,汇安裕阳定开混合,--,--,--,--,--,--,0.02%
169101,东方红睿丰混合,1.2219,-2.95%,-16.17%,-18.96%,-11.87%,46.32%,142.55%
169102,东方红睿阳混合(LOF),1.0749,-4.46%,-18.85%,-22.66%,-17.55%,42.87%,86.87%
169103,东方红睿轩沪港深混合,1.1433,-3.05%,-15.40%,-20.07%,-13.61%,--,35.40%
169104,东方红睿满沪港深混合,1.1167,-2.79%,-15.96%,-20.00%,-10.66%,--,35.33%
169105,东方红睿华沪港深混合,1.1910,-1.23%,-16.23%,-19.80%,-11.14%,--,36.58%
169106,东方红创新优选定开混合,0.9994,0.00%,0.27%,-0.01%,--,--,0.14%
169201,浙商鼎盈事件驱动混合,0.9807,-1.15%,-3.31%,-4.30%,0.36%,--,-2.19%
180001,银华优势企业,0.9096,-10.71%,-21.35%,-26.49%,-29.13%,-31.88%,287.02%
180002,银华保本增值,1.0233,4.40%,0.11%,0.13%,0.40%,1.67%,4.59%
180003,银华-道琼斯88指数A,1.0089,0.04%,-6.43%,-13.80%,-13.38%,11.07%,332.23%
180008,银华货币A,0.6140,0.19%,0.73%,1.59%,3.56%,9.62%,48.96%
180009,银华货币B,0.6787,0.21%,0.79%,1.71%,3.81%,10.41%,53.94%
180010,银华优质增长混合,1.1914,-1.76%,-16.36%,-20.93%,-18.88%,-11.04%,304.67%
180011,银华优势企业(后端),,,,,,,
180012,银华富裕主题混合,2.4200,0.45%,-10.62%,-8.83%,-9.18%,57.81%,393.00%
180013,银华领先策略混合,1.1553,-1.78%,-15.92%,-25.99%,-25.98%,-12.56%,146.32%
180015,银华增强债券,1.1249,0.18%,-0.35%,-1.49%,-2.27%,6.09%,73.72%
180018,银华和谐主题,1.9162,-1.74%,-9.07%,-12.24%,-10.81%,4.36%,105.98%
180020,银华成长先锋,0.7755,-13.53%,-22.62%,-28.56%,-27.35%,-39.09%,-20.82%
180025,银华信用双利债券A,1.1680,-0.26%,-1.27%,-2.67%,-3.55%,3.07%,45.32%
180026,银华信用双利债券C,1.1299,-0.26%,-1.31%,-2.84%,-3.99%,1.92%,41.23%
180028,银华永祥灵活配置混合,0.8390,-2.80%,-10.32%,-19.58%,-17.83%,-11.45%,37.91%
180031,银华中小盘混合,2.0336,-0.15%,-16.70%,-20.20%,-20.66%,18.19%,233.50%
180033,银华上证50等权联接,1.1002,0.46%,-2.14%,-11.81%,-15.80%,-8.73%,9.80%
180052,银华保本增值,,,,,,,
183001,银华全球优选,1.1693,-3.45%,-0.78%,2.97%,3.15%,34.19%,14.60%
184801,鹏华前海万科REITS,--,0.82%,2.42%,3.31%,5.30%,15.33%,18.90%
200001,长城久恒灵活配置混合,1.0602,-6.54%,-14.19%,-19.81%,-28.01%,-21.75%,223.71%
200002,长城久泰沪深300指数,1.4185,-0.15%,-7.11%,-14.17%,-14.56%,4.18%,273.04%
200003,长城货币A,0.7171,0.23%,0.76%,1.68%,3.75%,10.06%,52.10%
200006,长城消费增值混合,0.8052,-3.51%,-14.65%,-15.65%,-10.92%,-6.54%,148.22%
200007,长城安心回报混合,0.8948,-1.91%,-13.25%,-15.39%,-15.27%,-5.06%,160.96%
200008,长城品牌优选混合,1.0723,-0.18%,-17.83%,-20.34%,-19.16%,1.70%,12.35%
200009,长城稳健增利,1.1613,-0.35%,-0.74%,-0.57%,1.43%,8.86%,65.34%
200010,长城双动力混合,1.1047,-3.46%,-13.83%,-17.60%,-29.54%,-19.14%,60.83%
200011,长城景气行业龙头,0.8679,-6.93%,-20.68%,-24.82%,-30.34%,-38.97%,-10.79%
200012,长城中小盘成长混合,1.2396,-2.99%,-14.54%,-14.36%,-10.48%,32.15%,24.35%
200013,长城积极增利债券A,1.3697,0.29%,1.37%,2.62%,4.34%,9.76%,61.62%
200015,长城优化升级混合,1.5253,-4.70%,-12.05%,-11.64%,-20.93%,21.94%,71.67%
200016,长城稳健成长灵活配置混合,1.0815,-0.09%,0.08%,0.79%,2.22%,7.94%,66.46%
200103,长城货币B,0.7809,0.25%,0.82%,1.80%,4.00%,10.85%,29.33%
200113,长城积极增利债券C,1.3308,0.26%,1.26%,2.38%,3.90%,8.35%,56.51%
201001,长城久恒灵活配置混合(后端),,,,,,,
201002,长城久泰沪深300指数(后端),,,,,,,
202001,南方稳健成长,1.1960,-0.47%,-10.79%,-13.57%,-13.41%,4.75%,343.69%
202002,南方稳健成长贰号,0.4039,-0.47%,-10.77%,-13.48%,-13.35%,5.07%,143.86%
202003,南方绩优成长混合,0.8730,-3.55%,-14.37%,-19.84%,-16.06%,9.43%,274.31%
202004,南方绩优成长混合(后端),,,,,,,
202005,南方成份精选混合,0.7488,-3.09%,-11.93%,-21.09%,-21.81%,8.47%,66.26%
202006,南方成份精选混合(后端),,,,,,,
202007,南方隆元产业主题混合,0.7404,-1.99%,-11.16%,-11.80%,-8.64%,3.79%,-26.00%
202008,南方隆元产业主题混合(后端),,,,,,,
202009,南方盛元红利混合,0.6759,-4.76%,-12.93%,-17.07%,-22.90%,-16.82%,15.24%
202010,南方盛元红利混合(后端),,,,,,,
202011,南方优选价值混合A,0.9280,-6.07%,-13.43%,-18.17%,-19.02%,4.49%,234.07%
202012,南方优选价值混合A(后端),,,,,,,
202015,南方开元沪深300ETF联接A,1.1935,-0.91%,-7.84%,-16.24%,-16.53%,-1.09%,36.12%
202016,南方开元沪深300ETF联接A(后端),,,,,,,
202017,南方深证成份ETF联接A,0.6393,-6.44%,-17.40%,-27.51%,-31.27%,-27.46%,-36.06%
202018,南方深证成份ETF联接A(后端),,,,,,,
202019,南方策略优化混合,1.0811,-4.31%,-13.39%,-23.07%,-31.59%,-4.48%,10.89%
202020,南方策略优化混合(后端),,,,,,,
202021,南方小康ETF联接A,1.1039,-0.49%,-3.57%,-12.34%,-17.52%,-4.83%,12.55%
202022,南方小康ETF联接A(后端),,,,,,,
202023,南方优选成长混合A,2.1494,-0.32%,-9.95%,-13.24%,-10.28%,18.54%,115.50%
202024,南方优选成长混合A(后端),,,,,,,
202025,南方上证380联接,1.1350,-5.82%,-14.43%,-23.40%,-28.32%,-26.34%,13.51%
202026,南方上证380联接(后端),,,,,,,
202027,南方高端装备灵活配置混合A,1.2408,-6.50%,-15.21%,-21.45%,-17.02%,-10.03%,64.56%
202028,南方高端装备灵活配置混合A(后端),,,,,,,
202101,南方宝元债券,1.9370,0.37%,-3.57%,-4.65%,-2.33%,15.68%,431.88%
202102,南方多利增强债券C,1.1038,0.84%,1.76%,2.07%,3.54%,7.86%,83.10%
202103,南方多利增强债券A,1.1068,0.87%,1.84%,2.23%,3.85%,8.84%,64.41%
202105,南方广利债券A/B,1.2305,-1.91%,-5.00%,-5.59%,-6.66%,-7.63%,41.81%
202106,南方广利债券A/B(后端),,,,,,,
202107,南方广利债券C,1.2014,-1.95%,-5.12%,-5.79%,-7.02%,-8.57%,38.75%
202108,南方润元纯债债券A/B,1.2402,0.81%,1.89%,2.73%,4.11%,7.63%,27.63%
202109,南方润元纯债债券A/B(后端),,,,,,,
202110,南方润元纯债债券C,1.2102,0.75%,1.76%,2.45%,3.68%,6.32%,24.56%
202202,南方避险增值,3.4494,--,0.14%,-1.40%,-1.28%,0.15%,8.03%
202211,南方中证100指数A,0.9424,1.28%,-3.84%,-11.50%,-19.46%,-9.60%,44.66%
202212,南方平衡配置混合,1.1864,-5.70%,-13.99%,-17.36%,-21.22%,-6.89%,32.53%
202213,南方安心,1.0421,4.20%,0.29%,-0.10%,0.19%,1.96%,10.47%
202301,南方现金增利货币A,0.7377,0.23%,0.82%,1.81%,3.92%,10.19%,60.78%
202302,南方现金增利货币B,0.8036,0.25%,0.88%,1.94%,4.17%,10.99%,42.34%
202303,南方理财14天债券A,0.8288,0.27%,0.95%,1.97%,4.16%,11.48%,28.08%
202304,南方理财14天债券B,0.9086,0.29%,1.02%,2.12%,4.46%,12.45%,30.39%
202305,南方理财60天A,0.9205,0.28%,1.00%,2.06%,4.26%,11.57%,27.86%
202306,南方理财60天B,0.9999,0.31%,1.07%,2.20%,4.57%,12.55%,30.09%
202307,南方收益宝货币A,0.7562,0.27%,0.87%,1.90%,3.90%,9.86%,23.34%
202308,南方收益宝货币B,0.8219,0.29%,0.93%,2.03%,4.15%,10.65%,21.39%
202801,南方全球精选,0.9059,-4.26%,-4.68%,-2.45%,-2.12%,8.42%,-12.40%
206001,鹏华弘泰A,1.0736,0.34%,-0.26%,0.54%,-0.20%,7.47%,501.95%
206002,鹏华精选成长混合,1.0490,-4.70%,-20.39%,-25.57%,-20.81%,-32.00%,5.40%
206003,鹏华信用增利债券A,1.2924,0.74%,0.42%,0.93%,1.94%,12.14%,47.66%
206004,鹏华信用增利债券B,1.3651,0.71%,0.32%,0.74%,1.55%,11.19%,44.85%
206005,鹏华上证民企50ETF联接,1.1892,-4.73%,-13.28%,-21.67%,-22.03%,-15.67%,18.90%
206006,鹏华环球发现,0.9456,-6.74%,-9.21%,-6.08%,-11.55%,-7.21%,-7.30%
206007,鹏华消费优选混合,1.8750,-1.22%,-19.68%,-18.66%,-11.72%,16.09%,86.10%
206008,鹏华丰盛稳固债券,1.1364,-0.26%,-1.90%,-0.66%,1.97%,8.02%,41.69%
206009,鹏华新兴产业混合,1.8489,-6.55%,-18.53%,-20.07%,-17.44%,-5.64%,99.58%
206010,鹏华深证民营ETF联接,0.9421,-5.72%,-17.69%,-26.67%,-31.06%,-31.11%,-5.91%
206011,鹏华美国房地产,1.0417,-10.02%,-5.93%,4.95%,-5.90%,12.52%,35.08%
206012,鹏华价值精选股票,1.0010,-2.98%,-14.94%,-22.34%,-29.36%,-20.88%,0.80%
206013,鹏华宏观灵活配置混合,1.0386,-0.47%,-0.95%,0.38%,1.95%,4.07%,46.06%
206015,鹏华纯债债券,1.0222,0.39%,1.79%,2.61%,1.56%,3.41%,38.74%
206018,鹏华产业债债券,1.1176,0.54%,2.01%,4.59%,7.75%,12.37%,42.99%
210001,金鹰成份优选混合,0.7529,-2.86%,-9.67%,-18.90%,-19.09%,-12.31%,214.39%
210002,金鹰红利价值,1.0492,1.46%,-6.53%,-14.06%,-17.73%,-3.81%,150.92%
210003,金鹰行业优势混合,0.8958,-9.03%,-16.83%,-22.64%,-25.41%,-10.74%,22.40%
210004,金鹰稳健成长混合,0.9624,-5.18%,-14.24%,-22.77%,-33.01%,-9.21%,62.84%
210005,金鹰主题优势混合,0.8910,-7.06%,-18.12%,-20.87%,-22.38%,-21.21%,-10.50%
210006,金鹰元禧混合A,1.0953,0.23%,-0.28%,-1.82%,-3.83%,1.45%,28.40%
210007,金鹰技术领先灵活配置混合A,0.8016,4.04%,-4.77%,-12.21%,-23.34%,-26.38%,15.99%
210008,金鹰策略配置混合,0.8925,-10.99%,-18.33%,-25.46%,-27.94%,-24.74%,27.87%
210009,金鹰核心资源混合,0.7671,-4.98%,-17.69%,-22.93%,-30.76%,-45.50%,-16.48%
210010,金鹰灵活配置混合A,1.1641,0.13%,-0.87%,-0.98%,2.60%,12.85%,41.17%
210011,金鹰灵活配置混合C,1.0860,0.09%,-1.03%,-1.29%,1.93%,6.51%,30.65%
210012,金鹰货币A,0.7453,0.24%,0.82%,1.84%,4.01%,10.64%,24.17%
210013,金鹰货币B,0.8116,0.26%,0.88%,1.96%,4.26%,11.44%,25.91%
210014,金鹰元丰债券,1.0186,-0.49%,-2.25%,-2.69%,-1.88%,2.22%,24.93%
213001,宝盈鸿利收益灵活配置混合,0.8709,-8.18%,-18.91%,-18.02%,-10.05%,8.37%,320.56%
213002,宝盈泛沿海增长混合,0.4890,-1.67%,-12.96%,-19.81%,-24.53%,-20.77%,96.28%
213003,宝盈策略增长混合,0.7173,-5.92%,-15.89%,-24.10%,-26.42%,-35.25%,41.05%
213006,宝盈核心优势混合A,0.7055,-8.20%,-22.60%,-28.53%,-27.83%,-26.69%,71.38%
213007,宝盈增强收益债券A/B,1.1265,0.18%,-0.27%,-0.49%,-1.22%,0.01%,83.83%
213008,宝盈资源优选混合,1.0341,-6.39%,-18.07%,-24.96%,-27.20%,-40.41%,61.48%
213009,宝盈货币A,0.6704,0.21%,0.73%,1.65%,3.77%,10.38%,36.11%
213010,宝盈中证100增强,1.2537,1.38%,-3.76%,-11.01%,-8.07%,21.89%,25.30%
213907,宝盈增强收益债券A/B(后端),,,,,,,
213908,宝盈资源优选混合(后端),,,,,,,
213909,宝盈货币B,0.7366,0.23%,0.80%,1.77%,4.02%,11.18%,39.15%
213917,宝盈增强债券C,1.0688,0.14%,-0.37%,-0.69%,-1.62%,-1.33%,69.40%
217001,招商安泰混合,0.3030,-3.13%,-10.69%,-17.74%,-14.94%,-3.74%,419.07%
217002,招商安泰平衡,0.8953,1.01%,-5.08%,-10.89%,-11.66%,-9.60%,238.22%
217003,招商安泰债券A,1.1743,0.56%,2.15%,3.40%,6.05%,10.09%,143.64%
217004,招商现金增值货币A,0.7563,0.23%,0.80%,1.74%,3.75%,10.16%,55.88%
217005,招商先锋,0.8192,1.24%,-7.73%,-15.06%,-14.83%,-4.79%,249.82%
217008,招商安本增利债券,1.2148,-3.21%,-5.56%,-11.20%,-11.77%,-12.01%,102.41%
217009,招商核心价值混合,0.9037,-6.57%,-15.55%,-23.87%,-21.33%,-21.32%,0.17%
217010,招商大盘蓝筹混合,1.1769,-6.46%,-15.44%,-23.20%,-21.71%,-23.99%,86.79%
217011,招商安心收益债券,1.5613,0.58%,2.36%,3.38%,5.68%,14.85%,92.98%
217012,招商行业领先混合A,1.0623,-1.29%,-12.08%,-21.15%,-23.13%,-14.13%,32.20%
217013,招商中小盘混合,1.2318,-1.04%,-10.54%,-18.70%,-22.03%,-14.73%,23.90%
217014,招商现金增值货币B,0.8218,0.25%,0.87%,1.86%,3.99%,10.96%,38.89%
217015,招商全球资源,1.0016,-3.69%,-7.46%,-8.69%,-10.55%,14.71%,-3.30%
217016,招商深证100指数A,1.0219,-4.72%,-17.12%,-26.19%,-26.56%,-4.01%,2.23%
217017,招商上证消费80ETF联接A,1.3451,-0.19%,-15.14%,-15.30%,-11.91%,9.55%,34.42%
217018,招商安瑞进取债券,1.6332,-0.91%,-3.94%,-6.20%,-6.14%,-1.98%,63.50%
217019,招商深证TMT50ETF联接A,0.9758,-11.56%,-24.53%,-36.08%,-38.69%,-37.59%,-2.52%
217020,招商安达灵活配置混合,1.0050,-3.54%,-14.18%,-16.20%,-17.51%,-17.38%,30.83%
217021,招商优企灵活配置,1.7119,-3.37%,-14.53%,-22.80%,-23.46%,-7.07%,72.30%
217022,招商产业债券A,1.3473,0.60%,2.59%,3.86%,6.15%,17.03%,68.73%
217023,招商信用增强债券,0.9489,-2.37%,-4.24%,-6.05%,-7.32%,2.32%,36.58%
217024,招商安盈债券,1.0314,-1.41%,-2.34%,-2.62%,-0.37%,3.01%,39.82%
217025,招商理财7天债券A,0.4465,0.16%,0.87%,1.93%,3.83%,10.14%,24.12%
217026,招商理财7天债券B,0.5272,0.18%,0.95%,2.07%,4.13%,11.10%,26.24%
217027,招商央视财经50指数A,1.6955,-1.32%,-12.01%,-17.53%,-12.91%,29.50%,69.65%
217203,招商安泰债券B,1.1922,0.54%,2.08%,3.25%,5.73%,8.91%,105.78%
229002,泰达宏利逆向策略混合,1.2876,-4.60%,-14.66%,-22.56%,-26.03%,0.77%,92.27%
233001,大摩基础行业混合,0.8497,-3.72%,-11.40%,-14.63%,-12.92%,19.93%,125.91%
233005,大摩强收益债券,1.7481,0.47%,1.85%,2.04%,4.25%,15.78%,80.66%
233006,大摩领先优势混合,1.7667,-0.72%,-11.85%,-17.89%,-15.90%,9.02%,77.59%
233007,大摩卓越成长混合,1.9390,-3.53%,-10.13%,-13.61%,-11.66%,8.65%,125.44%
233008,大摩消费领航,0.6245,-3.69%,-14.77%,-24.93%,-32.63%,-58.43%,-37.91%
233009,大摩多因子策略混合,0.8983,-7.93%,-18.06%,-28.37%,-36.32%,-23.81%,60.19%
233010,大摩深证300指数增强,1.1438,-5.62%,-15.33%,-25.10%,-28.20%,-22.72%,14.30%
233011,大摩主题优选混合,1.7234,-2.92%,-16.63%,-18.44%,-18.27%,16.75%,112.95%
233012,大摩多元收益债券A,1.6998,0.71%,1.86%,0.47%,1.25%,15.48%,70.10%
233013,大摩多元收益债券C,1.6538,0.67%,1.72%,0.18%,0.79%,13.91%,65.40%
233015,大摩量化配置混合,1.3503,-1.60%,-9.03%,-18.08%,-21.65%,-11.98%,69.70%
